EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-11-2016
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station RENNES-ST JACQUES, FRANCE (STAID: 322)
Blended and updated with sources:4926 907130 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   322,  4926,20080308,    2,    0
   322,  4926,20080309,   64,    0
   322,  4926,20080310,   41,    0
   322,  4926,20080311,   63,    0
   322,  4926,20080312,   81,    0
   322,  4926,20080313,   51,    0
   322,  4926,20080314,   85,    0
   322,  4926,20080315,   71,    0
   322,  4926,20080316,   90,    0
   322,  4926,20080317,   70,    0
   322,  4926,20080318,   22,    0
   322,  4926,20080319,   38,    0
   322,  4926,20080320,  -15,    0
   322,  4926,20080321,   51,    0
   322,  4926,20080322,   10,    0
   322,  4926,20080323,  -18,    0
   322,  4926,20080324,   14,    0
   322,  4926,20080325,   17,    0
   322,  4926,20080326,   57,    0
   322,  4926,20080327,    9,    0
   322,  4926,20080328,   63,    0
   322,  4926,20080329,   43,    0
   322,  4926,20080330,   70,    0
   322,  4926,20080331,   61,    0
   322,  4926,20080401,   45,    0
   322,  4926,20080402,   46,    0
   322,  4926,20080403,   91,    0
   322,  4926,20080404,   43,    0
   322,  4926,20080405,   66,    0
   322,  4926,20080406,   15,    0
   322,  4926,20080407,  -17,    0
   322,  4926,20080408,   10,    0
   322,  4926,20080409,   30,    0
   322,  4926,20080410,  -12,    0
   322,  4926,20080411,   22,    0
   322,  4926,20080412,   55,    0
   322,  4926,20080413,   36,    0
   322,  4926,20080414,   36,    0
   322,  4926,20080415,   16,    0
   322,  4926,20080416,   20,    0
   322,  4926,20080417,   54,    0
   322,  4926,20080418,   72,    0
   322,  4926,20080419,   90,    0
   322,  4926,20080420,   98,    0
   322,  4926,20080421,   68,    0
   322,  4926,20080422,   95,    0
   322,  4926,20080423,   89,    0
   322,  4926,20080424,   66,    0
   322,  4926,20080425,   48,    0
   322,  4926,20080426,   74,    0
   322,  4926,20080427,  105,    0
   322,  4926,20080428,   85,    0
   322,  4926,20080429,   69,    0
   322,  4926,20080430,   57,    0
   322,  4926,20080501,   49,    0
   322,  4926,20080502,   54,    0
   322,  4926,20080503,  106,    0
   322,  4926,20080504,  152,    0
   322,  4926,20080505,  125,    0
   322,  4926,20080506,   80,    0
   322,  4926,20080507,   94,    0
   322,  4926,20080508,  131,    0
   322,  4926,20080509,  136,    0
   322,  4926,20080510,  114,    0
   322,  4926,20080511,  135,    0
   322,  4926,20080512,   87,    0
   322,  4926,20080513,  111,    0
   322,  4926,20080514,  112,    0
   322,  4926,20080515,  105,    0
   322,  4926,20080516,  104,    0
   322,  4926,20080517,   99,    0
   322,  4926,20080518,   79,    0
   322,  4926,20080519,   93,    0
   322,  4926,20080520,   57,    0
   322,  4926,20080521,   61,    0
   322,  4926,20080522,   95,    0
   322,  4926,20080523,   90,    0
   322,  4926,20080524,  138,    0
   322,  4926,20080525,  101,    0
   322,  4926,20080526,  125,    0
   322,  4926,20080527,   99,    0
   322,  4926,20080528,  126,    0
   322,  4926,20080529,  116,    0
   322,  4926,20080530,  102,    0
   322,  4926,20080531,  108,    0
   322,  4926,20080601,  146,    0
   322,  4926,20080602,  139,    0
   322,  4926,20080603,  132,    0
   322,  4926,20080604,   70,    0
   322,  4926,20080605,  108,    0
   322,  4926,20080606,   72,    0
   322,  4926,20080607,   63,    0
   322,  4926,20080608,   60,    0
   322,  4926,20080609,  106,    0
   322,  4926,20080610,  121,    0
   322,  4926,20080611,  133,    0
   322,  4926,20080612,  101,    0
   322,  4926,20080613,   80,    0
   322,  4926,20080614,   72,    0
   322,  4926,20080615,  111,    0
   322,  4926,20080616,   90,    0
   322,  4926,20080617,   87,    0
   322,  4926,20080618,   91,    0
   322,  4926,20080619,  141,    0
   322,  4926,20080620,  128,    0
   322,  4926,20080621,  163,    0
   322,  4926,20080622,  157,    0
   322,  4926,20080623,   90,    0
   322,  4926,20080624,  102,    0
   322,  4926,20080625,  127,    0
   322,  4926,20080626,  100,    0
   322,  4926,20080627,  114,    0
   322,  4926,20080628,  153,    0
   322,  4926,20080629,  160,    0
   322,  4926,20080630,  111,    0
   322,  4926,20080701,  131,    0
   322,  4926,20080702,  135,    0
   322,  4926,20080703,  113,    0
   322,  4926,20080704,   98,    0
   322,  4926,20080705,  154,    0
   322,  4926,20080706,  129,    0
   322,  4926,20080707,  122,    0
   322,  4926,20080708,  130,    0
   322,  4926,20080709,  107,    0
   322,  4926,20080710,  170,    0
   322,  4926,20080711,  142,    0
   322,  4926,20080712,  104,    0
   322,  4926,20080713,   72,    0
   322,  4926,20080714,   83,    0
   322,  4926,20080715,  122,    0
   322,  4926,20080716,  125,    0
   322,  4926,20080717,  121,    0
   322,  4926,20080718,  120,    0
   322,  4926,20080719,  155,    0
   322,  4926,20080720,   98,    0
   322,  4926,20080721,   89,    0
   322,  4926,20080722,   80,    0
   322,  4926,20080723,  110,    0
   322,  4926,20080724,  175,    0
   322,  4926,20080725,  145,    0
   322,  4926,20080726,  157,    0
   322,  4926,20080727,  139,    0
   322,  4926,20080728,  148,    0
   322,  4926,20080729,  144,    0
   322,  4926,20080730,  119,    0
   322,  4926,20080731,  172,    0
   322,  4926,20080801,  138,    0
   322,  4926,20080802,  161,    0
   322,  4926,20080803,  175,    0
   322,  4926,20080804,  155,    0
   322,  4926,20080805,  151,    0
   322,  4926,20080806,  135,    0
   322,  4926,20080807,  160,    0
   322,  4926,20080808,  154,    0
   322,  4926,20080809,  125,    0
   322,  4926,20080810,  161,    0
   322,  4926,20080811,  120,    0
   322,  4926,20080812,  140,    0
   322,  4926,20080813,  143,    0
   322,  4926,20080814,  110,    0
   322,  4926,20080815,   84,    0
   322,  4926,20080816,  110,    0
   322,  4926,20080817,  136,    0
   322,  4926,20080818,  159,    0
   322,  4926,20080819,  153,    0
   322,  4926,20080820,  149,    0
   322,  4926,20080821,  146,    0
   322,  4926,20080822,  142,    0
   322,  4926,20080823,  100,    0
   322,  4926,20080824,  117,    0
   322,  4926,20080825,  114,    0
   322,  4926,20080826,  133,    0
   322,  4926,20080827,  129,    0
   322,  4926,20080828,  150,    0
   322,  4926,20080829,  154,    0
   322,  4926,20080830,  124,    0
   322,  4926,20080831,  173,    0
   322,  4926,20080901,  136,    0
   322,  4926,20080902,  155,    0
   322,  4926,20080903,  118,    0
   322,  4926,20080904,   97,    0
   322,  4926,20080905,  141,    0
   322,  4926,20080906,  133,    0
   322,  4926,20080907,  129,    0
   322,  4926,20080908,   91,    0
   322,  4926,20080909,  124,    0
   322,  4926,20080910,  129,    0
   322,  4926,20080911,  139,    0
   322,  4926,20080912,   80,    0
   322,  4926,20080913,   91,    0
   322,  4926,20080914,   86,    0
   322,  4926,20080915,   79,    0
   322,  4926,20080916,   69,    0
   322,  4926,20080917,   73,    0
   322,  4926,20080918,   86,    0
   322,  4926,20080919,   41,    0
   322,  4926,20080920,   49,    0
   322,  4926,20080921,   51,    0
   322,  4926,20080922,   82,    0
   322,  4926,20080923,   95,    0
   322,  4926,20080924,  130,    0
   322,  4926,20080925,   72,    0
   322,  4926,20080926,   78,    0
   322,  4926,20080927,   75,    0
   322,  4926,20080928,   40,    0
   322,  4926,20080929,   79,    0
   322,  4926,20080930,   69,    0
   322,  4926,20081001,  128,    0
   322,  4926,20081002,   82,    0
   322,  4926,20081003,   56,    0
   322,  4926,20081004,   27,    0
   322,  4926,20081005,  126,    0
   322,  4926,20081006,  129,    0
   322,  4926,20081007,  148,    0
   322,  4926,20081008,   60,    0
   322,  4926,20081009,   43,    0
   322,  4926,20081010,   20,    0
   322,  4926,20081011,   52,    0
   322,  4926,20081012,  110,    0
   322,  4926,20081013,  135,    0
   322,  4926,20081014,  133,    0
   322,  4926,20081015,  138,    0
   322,  4926,20081016,   89,    0
   322,  4926,20081017,   30,    0
   322,  4926,20081018,   17,    0
   322,  4926,20081019,   22,    0
   322,  4926,20081020,   28,    0
   322,  4926,20081021,   91,    0
   322,  4926,20081022,   13,    0
   322,  4926,20081023,   21,    0
   322,  4926,20081024,   94,    0
   322,  4926,20081025,  102,    0
   322,  4926,20081026,  100,    0
   322,  4926,20081027,   65,    0
   322,  4926,20081028,   20,    0
   322,  4926,20081029,   21,    0
   322,  4926,20081030,   30,    0
   322,  4926,20081031,   35,    0
   322,  4926,20081101,   48,    0
   322,  4926,20081102,   44,    0
   322,  4926,20081103,   84,    0
   322,  4926,20081104,   78,    0
   322,  4926,20081105,   91,    0
   322,  4926,20081106,   82,    0
   322,  4926,20081107,   76,    0
   322,  4926,20081108,   61,    0
   322,  4926,20081109,   78,    0
   322,  4926,20081110,  125,    0
   322,  4926,20081111,   65,    0
   322,  4926,20081112,   22,    0
   322,  4926,20081113,   29,    0
   322,  4926,20081114,   90,    0
   322,  4926,20081115,   99,    0
   322,  4926,20081116,  101,    0
   322,  4926,20081117,   89,    0
   322,  4926,20081118,   98,    0
   322,  4926,20081119,   50,    0
   322,  4926,20081120,   55,    0
   322,  4926,20081121,  106,    0
   322,  4926,20081122,   69,    0
   322,  4926,20081123,   58,    0
   322,  4926,20081124,   37,    0
   322,  4926,20081125,   16,    0
   322,  4926,20081126,  -13,    0
   322,  4926,20081127,   60,    0
   322,  4926,20081128,   47,    0
   322,  4926,20081129,   44,    0
   322,  4926,20081130,   32,    0
   322,  4926,20081201,   30,    0
   322,  4926,20081202,    4,    0
   322,  4926,20081203,   25,    0
   322,  4926,20081204,   -1,    0
   322,  4926,20081205,   60,    0
   322,  4926,20081206,   50,    0
   322,  4926,20081207,  -27,    0
   322,  4926,20081208,  -18,    0
   322,  4926,20081209,    3,    0
   322,  4926,20081210,  -22,    0
   322,  4926,20081211,   -6,    0
   322,  4926,20081212,   -7,    0
   322,  4926,20081213,   43,    0
   322,  4926,20081214,  -17,    0
   322,  4926,20081215,   22,    0
   322,  4926,20081216,   34,    0
   322,  4926,20081217,   13,    0
   322,  4926,20081218,   13,    0
   322,  4926,20081219,   53,    0
   322,  4926,20081220,   47,    0
   322,  4926,20081221,   90,    0
   322,  4926,20081222,   81,    0
   322,  4926,20081223,   66,    0
   322,  4926,20081224,  -13,    0
   322,  4926,20081225,   19,    0
   322,  4926,20081226,   15,    0
   322,  4926,20081227,  -25,    0
   322,  4926,20081228,  -32,    0
   322,  4926,20081229,  -30,    0
   322,  4926,20081230,  -53,    0
   322,  4926,20081231,  -31,    0
   322,  4926,20090101,   -6,    0
   322,  4926,20090102,  -16,    0
   322,  4926,20090103,  -35,    0
   322,  4926,20090104,  -81,    0
   322,  4926,20090105,  -59,    0
   322,  4926,20090106,  -20,    0
   322,  4926,20090107,  -82,    0
   322,  4926,20090108,   -2,    0
   322,  4926,20090109,  -65,    0
   322,  4926,20090110,  -94,    0
   322,  4926,20090111,  -70,    0
   322,  4926,20090112,   30,    0
   322,  4926,20090113,   56,    0
   322,  4926,20090114,   14,    0
   322,  4926,20090115,   34,    0
   322,  4926,20090116,   43,    0
   322,  4926,20090117,   76,    0
   322,  4926,20090118,   59,    0
   322,  4926,20090119,   47,    0
   322,  4926,20090120,   23,    0
   322,  4926,20090121,  -19,    0
   322,  4926,20090122,   59,    0
   322,  4926,20090123,   58,    0
   322,  4926,20090124,   22,    0
   322,  4926,20090125,   37,    0
   322,  4926,20090126,    7,    0
   322,  4926,20090127,   21,    0
   322,  4926,20090128,   43,    0
   322,  4926,20090129,    7,    0
   322,  4926,20090130,   10,    0
   322,  4926,20090131,   17,    0
   322,  4926,20090201,  -14,    0
   322,  4926,20090202,  -39,    0
   322,  4926,20090203,  -49,    0
   322,  4926,20090204,    2,    0
   322,  4926,20090205,   35,    0
   322,  4926,20090206,   46,    0
   322,  4926,20090207,    3,    0
   322,  4926,20090208,  -14,    0
   322,  4926,20090209,   27,    0
   322,  4926,20090210,   43,    0
   322,  4926,20090211,   -3,    0
   322,  4926,20090212,   13,    0
   322,  4926,20090213,    0,    0
   322,  4926,20090214,  -27,    0
   322,  4926,20090215,  -35,    0
   322,  4926,20090216,  -25,    0
   322,  4926,20090217,   35,    0
   322,  4926,20090218,   45,    0
   322,  4926,20090219,   40,    0
   322,  4926,20090220,   16,    0
   322,  4926,20090221,    7,    0
   322,  4926,20090222,   31,    0
   322,  4926,20090223,   29,    0
   322,  4926,20090224,   60,    0
   322,  4926,20090225,   17,    0
   322,  4926,20090226,  -25,    0
   322,  4926,20090227,   30,    0
   322,  4926,20090228,  -21,    0
   322,  4926,20090301,   15,    0
   322,  4926,20090302,    9,    0
   322,  4926,20090303,    1,    0
   322,  4926,20090304,   30,    0
   322,  4926,20090305,    9,    0
   322,  4926,20090306,  -13,    0
   322,  4926,20090307,   59,    0
   322,  4926,20090308,   71,    0
   322,  4926,20090309,   33,    0
   322,  4926,20090310,   71,    0
   322,  4926,20090311,   34,    0
   322,  4926,20090312,   94,    0
   322,  4926,20090313,   33,    0
   322,  4926,20090314,   68,    0
   322,  4926,20090315,    8,    0
   322,  4926,20090316,   11,    0
   322,  4926,20090317,   11,    0
   322,  4926,20090318,   47,    0
   322,  4926,20090319,   24,    0
   322,  4926,20090320,   33,    0
   322,  4926,20090321,  -10,    0
   322,  4926,20090322,    3,    0
   322,  4926,20090323,   41,    0
   322,  4926,20090324,   55,    0
   322,  4926,20090325,   21,    0
   322,  4926,20090326,   42,    0
   322,  4926,20090327,   48,    0
   322,  4926,20090328,   22,    0
   322,  4926,20090329,   -3,    0
   322,  4926,20090330,   -8,    0
   322,  4926,20090331,  -15,    0
   322,  4926,20090401,    6,    0
   322,  4926,20090402,   22,    0
   322,  4926,20090403,   45,    0
   322,  4926,20090404,   64,    0
   322,  4926,20090405,   26,    0
   322,  4926,20090406,   41,    0
   322,  4926,20090407,   55,    0
   322,  4926,20090408,   80,    0
   322,  4926,20090409,  113,    0
   322,  4926,20090410,   92,    0
   322,  4926,20090411,   70,    0
   322,  4926,20090412,   41,    0
   322,  4926,20090413,   43,    0
   322,  4926,20090414,   70,    0
   322,  4926,20090415,   90,    0
   322,  4926,20090416,   78,    0
   322,  4926,20090417,   21,    0
   322,  4926,20090418,   47,    0
   322,  4926,20090419,   86,    0
   322,  4926,20090420,   91,    0
   322,  4926,20090421,   70,    0
   322,  4926,20090422,   75,    0
   322,  4926,20090423,   62,    0
   322,  4926,20090424,   90,    0
   322,  4926,20090425,   66,    0
   322,  4926,20090426,   37,    0
   322,  4926,20090427,   59,    0
   322,  4926,20090428,   45,    0
   322,  4926,20090429,   31,    0
   322,  4926,20090430,  105,    0
   322,  4926,20090501,   61,    0
   322,  4926,20090502,   68,    0
   322,  4926,20090503,   96,    0
   322,  4926,20090504,   34,    0
   322,  4926,20090505,   60,    0
   322,  4926,20090506,   78,    0
   322,  4926,20090507,   95,    0
   322,  4926,20090508,   87,    0
   322,  4926,20090509,   56,    0
   322,  4926,20090510,   72,    0
   322,  4926,20090511,  107,    0
   322,  4926,20090512,  125,    0
   322,  4926,20090513,   96,    0
   322,  4926,20090514,  109,    0
   322,  4926,20090515,   84,    0
   322,  4926,20090516,   98,    0
   322,  4926,20090517,  100,    0
   322,  4926,20090518,   90,    0
   322,  4926,20090519,   95,    0
   322,  4926,20090520,   58,    0
   322,  4926,20090521,   85,    0
   322,  4926,20090522,   39,    0
   322,  4926,20090523,   80,    0
   322,  4926,20090524,  123,    0
   322,  4926,20090525,  146,    0
   322,  4926,20090526,  105,    0
   322,  4926,20090527,   61,    0
   322,  4926,20090528,  134,    0
   322,  4926,20090529,  126,    0
   322,  4926,20090530,  114,    0
   322,  4926,20090531,  124,    0
   322,  4926,20090601,  107,    0
   322,  4926,20090602,  117,    0
   322,  4926,20090603,   91,    0
   322,  4926,20090604,  119,    0
   322,  4926,20090605,   97,    0
   322,  4926,20090606,  126,    0
   322,  4926,20090607,   51,    0
   322,  4926,20090608,   83,    0
